query_idx,query_id,aggregate_label,aggregate_detail_label,legacy_category,query_text,query_image_ref,primary_pos_cand_id,rank_multimodal,rank_text_only,rank_image_only,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal
5639,7:5640,composition_required,composition_required,multimodal_needed,The shirt is white with the Union Jack Flag and is lighter.,mbeir_images/fashioniq_images/B009BHFGKC.jpg,7:13134,6,12,82,lamra_qwen25vl,lamra_qwen25vl,vlm2vec_v2,1,0,0,0
5641,7:5642,composition_required,composition_required,multimodal_needed,The shirt is tight fitting and blue in color and has longer sleeves and blue colored.,mbeir_images/fashioniq_images/B0051SM8SS.jpg,7:33524,1,53,109,lamra,lamra,,6,0,0,0
5642,7:5643,composition_required,composition_required,multimodal_needed,Is dark blue colored and it is blue.,mbeir_images/fashioniq_images/B00CAAKD3M.jpg,7:18450,9,820,266,lamra_qwen25vl,e5_omni,gemini_embedding_2,1,0,0,0
5643,7:5644,composition_required,composition_required,multimodal_needed,Has one sleeve and is more feminine and exposes one shoulder.,mbeir_images/fashioniq_images/B005TGOCYK.jpg,7:10777,5,11,15894,qwen3vl8b_vllm,voyage_multimodal_35,lamra_qwen25vl,2,0,0,0
5644,7:5645,unresolved,unresolved,multimodal_needed,Is purple and is purple.,mbeir_images/fashioniq_images/B00FR621O0.jpg,7:23595,33,558,2425,lamra,lamra,voyage_multimodal_35,0,0,0,0
5645,7:5646,composition_required,composition_required,multimodal_needed,The shirt is short sleeved and blue in color and is darker and has longer sleeves.,mbeir_images/fashioniq_images/B0058K7LBS.jpg,7:694,4,1038,1853,lamra,qwen3vl8b_vllm,vlm2vec_v2,3,0,0,0
5646,7:5647,composition_required,composition_required,multimodal_needed,Is lighter in color with shorter sleeves and is a white short sleeve scoop neck.,mbeir_images/fashioniq_images/B0063AHHHA.jpg,7:23192,7,54,1183,lamra,lamra,,1,0,0,0
5649,7:5650,unresolved,unresolved,multimodal_needed,Has a shorter sleeve but brighter color and is lighter in color.,mbeir_images/fashioniq_images/B004I75LNM.jpg,7:70675,450,2426,63,vlm2vec_v2,qwen3vl8b_vllm,mmembed,0,0,0,0
5652,7:5653,composition_required,composition_required,multimodal_needed,The loose fitting jersey shirt is gray in color and is shiny grey and has long sleeve.,mbeir_images/fashioniq_images/B007NE48KE.jpg,7:50172,5,311,406,mmembed,lamra_qwen25vl,gemini_embedding_2,2,0,0,0
5653,7:5654,unresolved,unresolved,multimodal_needed,Is darker and is black colored with font graphic design.,mbeir_images/fashioniq_images/B00945QZJM.jpg,7:49620,292,384,1259,lamra,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,0,0,0,0
5654,7:5655,unresolved,unresolved,multimodal_needed,A badge and white with scoop neck and tulip sleeves.,mbeir_images/fashioniq_images/B006WAP98U.jpg,7:8295,4706,584,21809,mmembed,mmembed,lamra,0,0,0,0
5655,7:5656,unresolved,unresolved,multimodal_needed,Is darker and navy with smaller graphics.,mbeir_images/fashioniq_images/B002CJ5LAQ.jpg,7:23230,22,221,773,lamra_qwen25vl,lamra_qwen25vl,gemini_embedding_2,0,0,0,0
5656,7:5657,unresolved,unresolved,multimodal_needed,Has a longer sleeve with stripes and has longer sleeves and is red.,mbeir_images/fashioniq_images/B0074QH1GO.jpg,7:70872,27,56,18027,rzen_embed,gme_qwen2vl_retriever_2,,0,0,0,0
5657,7:5658,unresolved,unresolved,multimodal_needed,Has more colors and long sleeve and has a flower paatern.,mbeir_images/fashioniq_images/B006GHSP6C.jpg,7:30312,11,127,716,e5_omni,e5_omni,gemini_embedding_2,0,0,0,0
5659,7:5660,unresolved,unresolved,multimodal_needed,Is girl cut with different words and it is black.,mbeir_images/fashioniq_images/B00C99PYQK.jpg,7:57488,85,52,1082,vlm2vec_v2,qwen3vl8b_vllm,qwen3vl8b_vllm,0,0,0,0
5660,7:5661,composition_required,composition_required,multimodal_needed,Is lighter and has tie at the hem and is looser.,mbeir_images/fashioniq_images/B00E8DA258.jpg,7:44624,7,61,2040,lamra,gemini_embedding_2,,1,0,0,0
5661,7:5662,unresolved,unresolved,multimodal_needed,Has no sleeves and is burgundy and floral and dark color.,mbeir_images/fashioniq_images/B00DQX1YLM.jpg,7:15350,17,36,13465,mmembed,mmembed,e5_omni,0,0,0,0
5662,7:5663,unresolved,unresolved,multimodal_needed,Is long sleeved with black color and has holes.,mbeir_images/fashioniq_images/B00B55ME9E.jpg,7:67466,15,632,1442,gemini_embedding_2,qwen3vl8b_vllm,gemini_embedding_2,0,0,0,0
5663,7:5664,unresolved,unresolved,multimodal_needed,Is white and less sporty and is white with lower collar.,mbeir_images/fashioniq_images/B005MVACSM.jpg,7:21822,117,334,1770,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,,0,0,0,0
5665,7:5666,composition_required,composition_required,multimodal_needed,Has longer sleeves and a different pattern and has longer sleeves.,mbeir_images/fashioniq_images/B007TV73QC.jpg,7:26511,9,637,14,vlm2vec_v2,e5_omni,e5_omni,2,0,0,0
5666,7:5667,composition_required,composition_required,multimodal_needed,The shirt is long and white and is all white.,mbeir_images/fashioniq_images/B004XFX3H0.jpg,7:26821,1,210,11,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,lamra,10,0,0,0
5667,7:5668,unresolved,unresolved,multimodal_needed,Is darker and is black colored.,mbeir_images/fashioniq_images/B002UNLYPK.jpg,7:3174,89,2231,1617,mmembed,gemini_embedding_2,vlm2vec_v2,0,0,0,0
5669,7:5670,composition_required,composition_required,multimodal_needed,Is white and more frilly and is white with ruffles.,mbeir_images/fashioniq_images/B00EYIOCIA.jpg,7:31993,7,95,1722,lamra,rzen_embed,gemini_embedding_2,2,0,0,0
5672,7:5673,unresolved,unresolved,multimodal_needed,Is solid black with long sleeves and is darker in color.,mbeir_images/fashioniq_images/B007M7B28I.jpg,7:691,59,118,7199,e5_omni,lamra_qwen25vl,vlm2vec_v2,0,0,0,0
5673,7:5674,unresolved,unresolved,multimodal_needed,Is gray and has a round neck and is gray with shorter sleeves.,mbeir_images/fashioniq_images/B008NF7N5E.jpg,7:57891,408,421,17306,lamra_qwen25vl,gemini_embedding_2,lamra_qwen25vl,0,0,0,0
5674,7:5675,unresolved,unresolved,multimodal_needed,Is a lighter blue with sleeves and striped & green.,mbeir_images/fashioniq_images/B005LM5D0E.jpg,7:46834,415,228,1850,lamra_qwen25vl,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,0,0,0,0
5675,7:5676,unresolved,unresolved,multimodal_needed,Has a colorful print and it is darker and it had more print on it.,mbeir_images/fashioniq_images/B00CBSGXTQ.jpg,7:5093,15,254,84,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,gme_qwen2vl_retriever_2,0,0,0,0
5677,7:5678,unresolved,unresolved,multimodal_needed,Sleeveless and has a collar and has short sleeves and less draping.,mbeir_images/fashioniq_images/B00836H3JE.jpg,7:28685,374,6694,114,rzen_embed,gme_qwen2vl_retriever_2,mmembed,0,0,0,0
5678,7:5679,unresolved,unresolved,multimodal_needed,Only has an image and has a V neck and is more pink.,mbeir_images/fashioniq_images/B0001TP406.jpg,7:15566,1243,7252,1055,,,voyage_multimodal_35,0,0,0,0
5682,7:5683,composition_required,composition_required,multimodal_needed,Has longer sleeves with a picture and is lighter shade of grey with graphic image in front.,mbeir_images/fashioniq_images/B008I7A07U.jpg,7:43352,1,89,99,gme_qwen2vl_retriever_2,lamra_qwen25vl,qwen3vl8b_vllm,7,0,0,0
5683,7:5684,unresolved,unresolved,multimodal_needed,Is more masculine and is lighter.,mbeir_images/fashioniq_images/B00CBSGXTQ.jpg,7:64581,1313,7577,6586,lamra_qwen25vl,lamra_qwen25vl,,0,0,0,0
5684,7:5685,unresolved,unresolved,multimodal_needed,Is red with no lettering and vertical stripe alternating print.,mbeir_images/fashioniq_images/B001HBKGB4.jpg,7:64904,230,508,16921,lamra,lamra,e5_omni,0,0,0,0
5685,7:5686,unresolved,unresolved,multimodal_needed,Has shorter sleeves and is tighter and is lighter and has shorter sleeves.,mbeir_images/fashioniq_images/B004G0A72G.jpg,7:41958,2376,503,12155,lamra,gemini_embedding_2,,0,0,0,0
5686,7:5687,composition_required,composition_required,multimodal_needed,Is more revealing and more colors and is teal.,mbeir_images/fashioniq_images/B00CYP43U2.jpg,7:35370,5,35,346,e5_omni,voyage_multimodal_35,mmembed,1,0,0,0
5688,7:5689,unresolved,unresolved,multimodal_needed,The shirt is white in color and tight fitting and is white and less revealing.,mbeir_images/fashioniq_images/B00AFEKXXA.jpg,7:57907,60,18,7161,lamra_qwen25vl,lamra_qwen25vl,,0,0,0,0
5689,7:5690,composition_required,composition_required,multimodal_needed,Is pink and white stripes and red/white striped half sleeved blouse.,mbeir_images/fashioniq_images/B0085J2S6C.jpg,7:50011,2,21,246,gme_qwen2vl_retriever_2,voyage_multimodal_35,lamra,5,0,0,0
5690,7:5691,composition_required,composition_required,multimodal_needed,Is longer and fuller iwith dark print and is darker.,mbeir_images/fashioniq_images/B008TWBPR8.jpg,7:27072,8,259,2260,gme_qwen2vl_retriever_2,gemini_embedding_2,mmembed,1,0,0,0
5695,7:5696,composition_required,composition_required,multimodal_needed,The shirt is loose fitting with red and white stripes and it is red and stripped.,mbeir_images/fashioniq_images/B00C3CU92C.jpg,7:13274,8,22,5698,lamra,qwen3vl8b_vllm,gemini_embedding_2,1,0,0,0
5698,7:5699,composition_required,composition_required,multimodal_needed,The short sleeved shirt is green in color with white writing and is more of a green color and looser.,mbeir_images/fashioniq_images/B008UALEK2.jpg,7:47441,1,235,282,mmembed,gemini_embedding_2,mmembed,5,0,0,0
5699,7:5700,unresolved,unresolved,multimodal_needed,Has longer sleeves and is grey and purple and has long sleeve and is dark grey color.,mbeir_images/fashioniq_images/B0089HEOHG.jpg,7:45848,151,11,28225,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,gemini_embedding_2,0,0,0,0
5700,7:5701,composition_required,composition_required,multimodal_needed,Has a different graphic and is more blue in colour and has a feminine cut and blue.,mbeir_images/fashioniq_images/B005E0TR32.jpg,7:41406,1,21,61,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,,8,0,0,0
5701,7:5702,unresolved,unresolved,multimodal_needed,Is darker and less revealing and has buttons.,mbeir_images/fashioniq_images/B0064XXI42.jpg,7:4670,588,1860,13975,rzen_embed,lamra,gemini_embedding_2,0,0,0,0
5705,7:5706,unresolved,unresolved,multimodal_needed,Is less revealing and has a text print on it and has more text and has sleeves.,mbeir_images/fashioniq_images/B00AZXM5QY.jpg,7:63279,734,219,22461,lamra,mmembed,lamra,0,0,0,0
5706,7:5707,composition_required,composition_required,multimodal_needed,Is white and is long sleeve white color.,mbeir_images/fashioniq_images/B00F56HN22.jpg,7:30281,2,91,21,vlm2vec_v2,qwen3vl2b_vllm,,2,0,0,0
5711,7:5712,unresolved,unresolved,multimodal_needed,Is darker colored with sleeves and is darker and shinier.,mbeir_images/fashioniq_images/B00AU8BR5O.jpg,7:66661,16,49,2794,lamra_qwen25vl,mmembed,voyage_multimodal_35,0,0,0,0
5714,7:5715,unresolved,unresolved,multimodal_needed,Is black and more colorful for the graphic and black with different graphic.,mbeir_images/fashioniq_images/B001HBKGB4.jpg,7:26020,327,737,9184,lamra_qwen25vl,gme_qwen2vl_retriever_2,,0,0,0,0
5715,7:5716,composition_required,composition_required,multimodal_needed,Has small straps and is more revealingg and has spaghetti straps and is black and white.,mbeir_images/fashioniq_images/B00BBI9NIU.jpg,7:60058,4,42,1266,gemini_embedding_2,gme_qwen2vl_retriever_2,gemini_embedding_2,1,0,0,0
5716,7:5717,unresolved,unresolved,multimodal_needed,Is darker and is brown with different collar.,mbeir_images/fashioniq_images/B0030K9KPS.jpg,7:61210,18,1396,238,qwen3vl8b_vllm,qwen3vl8b_vllm,,0,0,0,0
5717,7:5718,unresolved,unresolved,multimodal_needed,The shirt has short sleeves red in color and is white in color and is red in color.,mbeir_images/fashioniq_images/B001COZV98.jpg,7:36725,59,30,4944,qwen3vl8b_vllm,lamra,gemini_embedding_2,0,0,0,0
5720,7:5721,composition_required,composition_required,multimodal_needed,Is red and black striped and is bolder and striped.,mbeir_images/fashioniq_images/B008J9Z6YY.jpg,7:52947,5,29,1712,lamra_qwen25vl,rzen_embed,voyage_multimodal_35,4,0,0,0
5721,7:5722,unresolved,unresolved,multimodal_needed,Is lighter and has longer sleeves and a lighter color.,mbeir_images/fashioniq_images/B00BQOYCF8.jpg,7:70626,140,703,1052,voyage_multimodal_35,voyage_multimodal_35,,0,0,0,0
5723,7:5724,unresolved,unresolved,multimodal_needed,Has short sleeves and is darker colored and has longer sleeves and black and red design.,mbeir_images/fashioniq_images/B008NF7N5E.jpg,7:26178,164,1963,203,,lamra,,0,0,0,0
5724,7:5725,unresolved,unresolved,multimodal_needed,Is darker and has longer sleeves and is blue and has long sleeves.,mbeir_images/fashioniq_images/B0075622PS.jpg,7:43805,533,502,10062,lamra,gemini_embedding_2,voyage_multimodal_35,0,0,0,0
5725,7:5726,composition_required,composition_required,multimodal_needed,Is gray with no stripes and has more of a v-neck collar.,mbeir_images/fashioniq_images/B004I5BDKY.jpg,7:73393,1,83,404,qwen3vl8b_vllm,lamra,qwen3vl8b_vllm,5,0,0,0
5726,7:5727,composition_required,composition_required,multimodal_needed,Is more flowing and pink and is solid pink.,mbeir_images/fashioniq_images/B009W4OV0U.jpg,7:16489,8,442,1187,voyage_multimodal_35,vlm2vec_v2,voyage_multimodal_35,1,0,0,0
5727,7:5728,composition_required,composition_required,multimodal_needed,Is darker colored and is darker in color.,mbeir_images/fashioniq_images/B0053GG7JY.jpg,7:8890,6,2787,94,qwen3vl2b_vllm,qwen3vl8b_vllm,,2,0,0,0
5728,7:5729,composition_required,composition_required,multimodal_needed,Is darker and is a lighter color and is more sporty.,mbeir_images/fashioniq_images/B006SF8D3M.jpg,7:3710,3,1951,83,voyage_multimodal_35,voyage_multimodal_35,lamra,1,0,0,0
5729,7:5730,unresolved,unresolved,multimodal_needed,Is grey and has a different graphic and a black womens cut tshirt.,mbeir_images/fashioniq_images/B00AA1RC0A.jpg,7:25584,12,29,40,lamra,lamra,gemini_embedding_2,0,0,0,0
5730,7:5731,composition_required,composition_required,multimodal_needed,Has black trim and longer sleeves and is wider.,mbeir_images/fashioniq_images/B0096I9KZS.jpg,7:13338,1,37,225,qwen3vl2b_vllm,qwen3vl8b_vllm,mmembed,5,0,0,0
5732,7:5733,unresolved,unresolved,multimodal_needed,Has shorter sleeves and is more casual and is a tee shirt with star-and-circle graphic.,mbeir_images/fashioniq_images/B008PUGRYK.jpg,7:40194,188,48,17030,qwen3vl8b_vllm,qwen3vl8b_vllm,gemini_embedding_2,0,0,0,0
5733,7:5734,unresolved,unresolved,multimodal_needed,Is white with no sleeves and is sleeveless and white.,mbeir_images/fashioniq_images/B006ZU804C.jpg,7:9482,130,21,1846,lamra_qwen25vl,qwen3vl8b_vllm,qwen3vl8b_vllm,0,0,0,0
5734,7:5735,unresolved,unresolved,multimodal_needed,Is black and has text on it and is black with words.,mbeir_images/fashioniq_images/B008IGIO7Y.jpg,7:6744,463,428,23332,lamra_qwen25vl,lamra_qwen25vl,gemini_embedding_2,0,0,0,0
5736,7:5737,unresolved,unresolved,multimodal_needed,Gray tee black logo and has more grey.,mbeir_images/fashioniq_images/B00EB5QEIC.jpg,7:64139,87,271,23215,qwen3vl2b_vllm,qwen3vl2b_vllm,qwen3vl2b_vllm,0,0,0,0
5737,7:5738,unresolved,unresolved,multimodal_needed,Is a gray t-shirt with a logo and is darker gray & has longer sleeves.,mbeir_images/fashioniq_images/B00EB5QEIC.jpg,7:14908,144,1354,24757,qwen3vl2b_vllm,qwen3vl2b_vllm,qwen3vl2b_vllm,0,0,0,0
5738,7:5739,composition_required,composition_required,multimodal_needed,Is yellow and is yellow colored and has sleeves.,mbeir_images/fashioniq_images/B00B9OQ1YA.jpg,7:22201,3,58,374,gme_qwen2vl_retriever_2,lamra,qwen3vl8b_vllm,3,0,0,0
5739,7:5740,composition_required,composition_required,multimodal_needed,Has longer sleeves and light blue color and has long sleeves and is blue.,mbeir_images/fashioniq_images/B007OZIXJO.jpg,7:3208,1,41,25,gemini_embedding_2,gme_qwen2vl_retriever_2,,10,0,0,0
5743,7:5744,composition_required,composition_required,multimodal_needed,The shirt is black in color and is all black with image.,mbeir_images/fashioniq_images/B007Z224PA.jpg,7:53985,8,891,138,qwen3vl8b_vllm,gemini_embedding_2,qwen3vl8b_vllm,2,0,0,0
5744,7:5745,unresolved,unresolved,multimodal_needed,Is white with a v-neck and is white with long sleeves.,mbeir_images/fashioniq_images/B008KRDRF0.jpg,7:25390,71,143,3498,lamra,lamra,,0,0,0,0
5745,7:5746,unresolved,unresolved,multimodal_needed,Is black with a different image and is a darker color.,mbeir_images/fashioniq_images/B000QX3LDE.jpg,7:71456,20,160,327,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,rzen_embed,0,0,0,0
5746,7:5747,unresolved,unresolved,multimodal_needed,Is a male t shirt and has a graphic.,mbeir_images/fashioniq_images/B00C5NMEPE.jpg,7:65183,2002,745,34354,lamra_qwen25vl,lamra_qwen25vl,lamra,0,0,0,0
5747,7:5748,unresolved,unresolved,multimodal_needed,Is more formal and is long sleeved gray and black plaid.,mbeir_images/fashioniq_images/B003IKOOTW.jpg,7:43430,65,822,4642,rzen_embed,gme_qwen2vl_retriever_2,gemini_embedding_2,0,0,0,0
5749,7:5750,unresolved,unresolved,multimodal_needed,Is black with skull designs and sleeves.,mbeir_images/fashioniq_images/B00DS0TDAW.jpg,7:60453,60,25,839,lamra,mmembed,qwen3vl2b_vllm,0,0,0,0
5750,7:5751,unresolved,unresolved,multimodal_needed,Is lighter and less wordy and is a white tshirt.,mbeir_images/fashioniq_images/B007N92BIU.jpg,7:69684,20,113,105,mmembed,e5_omni,voyage_multimodal_35,0,0,0,0
5752,7:5753,composition_required,composition_required,multimodal_needed,Is burgancy and is burgundy red.,mbeir_images/fashioniq_images/B00BJYIR9C.jpg,7:72591,8,315,767,lamra_qwen25vl,qwen3vl8b_vllm,gemini_embedding_2,1,0,0,0
5753,7:5754,unresolved,unresolved,multimodal_needed,Is black and has shorter sleeves and is a black t-shirt with red logo.,mbeir_images/fashioniq_images/B006G3BRRK.jpg,7:17291,164,118,61029,lamra_qwen25vl,qwen3vl8b_vllm,lamra,0,0,0,0
5754,7:5755,unresolved,unresolved,multimodal_needed,The shirt is loose and brown in color and is animal print.,mbeir_images/fashioniq_images/B00DPUP016.jpg,7:50957,40,15,11282,rzen_embed,gemini_embedding_2,gemini_embedding_2,0,0,0,0
5758,7:5759,composition_required,composition_required,multimodal_needed,Orange tshirt regular lenth with logs and is orange with a different graphic.,mbeir_images/fashioniq_images/B00BX4K30Y.jpg,7:43106,1,78,129,gme_qwen2vl_retriever_2,lamra,lamra,5,0,0,0
5760,7:5761,unresolved,unresolved,multimodal_needed,Has holes in the short sleeves and is darker and it has a short sleeve and has no collar.,mbeir_images/fashioniq_images/B006TCJTUK.jpg,7:42095,55,31,6023,gemini_embedding_2,qwen3vl8b_vllm,,0,0,0,0
5761,7:5762,composition_required,composition_required,multimodal_needed,Is blue colored and has more blue.,mbeir_images/fashioniq_images/B007MB2OAE.jpg,7:56933,8,1078,16,lamra_qwen25vl,lamra_qwen25vl,qwen3vl2b_vllm,3,0,0,0
5762,7:5763,composition_required,composition_required,multimodal_needed,Is blue with pink designs and has a blue and red colorful print that is similar.,mbeir_images/fashioniq_images/B008NDWPP4.jpg,7:21775,10,72,120,gemini_embedding_2,lamra_qwen25vl,qwen3vl8b_vllm,1,0,0,0
5763,7:5764,unresolved,unresolved,multimodal_needed,Is much darker and is black with white logo.,mbeir_images/fashioniq_images/B001LV9ZQM.jpg,7:16862,109,7091,317,rzen_embed,lamra_qwen25vl,qwen3vl2b_vllm,0,0,0,0
5765,7:5766,unresolved,unresolved,multimodal_needed,Is black with white designs and it is more black with a white print.,mbeir_images/fashioniq_images/B0063GHGVG.jpg,7:4249,12,574,103,qwen3vl8b_vllm,qwen3vl8b_vllm,qwen3vl8b_vllm,0,0,0,0
5766,7:5767,unresolved,unresolved,multimodal_needed,Is more graphic and less wordy and is orange colored.,mbeir_images/fashioniq_images/B0076ANQXA.jpg,7:35238,12,17,1529,qwen3vl8b_vllm,lamra,,0,0,0,0
5768,7:5769,composition_required,composition_required,multimodal_needed,Has a collar and is a polo.,mbeir_images/fashioniq_images/B000OBSH0A.jpg,7:20733,1,365,14,lamra,qwen3vl2b_vllm,lamra,4,0,0,0
5770,7:5771,composition_required,composition_required,multimodal_needed,Is lighter and is white.,mbeir_images/fashioniq_images/B00A13FSRQ.jpg,7:65735,7,226,95,lamra,gme_qwen2vl_retriever_2,lamra,1,0,0,0
5771,7:5772,unresolved,unresolved,multimodal_needed,Is black with short sleeves and has longer sleeves and is black.,mbeir_images/fashioniq_images/B008I2HMXA.jpg,7:4537,412,301,4632,lamra,gemini_embedding_2,mmembed,0,0,0,0
5772,7:5773,unresolved,unresolved,multimodal_needed,Has longer sleeves and color is less blue and has buttoned front and has double pockets.,mbeir_images/fashioniq_images/B0081P9UPC.jpg,7:40126,24,157,10612,rzen_embed,e5_omni,e5_omni,0,0,0,0
5773,7:5774,unresolved,unresolved,multimodal_needed,Has longer sleeves and is less colorful and has raglan sleeves and solid-gray front.,mbeir_images/fashioniq_images/B00E6793SS.jpg,7:46047,74,90,8590,lamra,lamra,lamra_qwen25vl,0,0,0,0
5774,7:5775,unresolved,unresolved,multimodal_needed,Is navy blue color with white color art and is black with a star on front.,mbeir_images/fashioniq_images/B008X0EEUQ.jpg,7:21781,258,17,34721,qwen3vl8b_vllm,lamra_qwen25vl,gme_qwen2vl_retriever_2,0,0,0,0
5782,7:5783,unresolved,unresolved,multimodal_needed,Has a darker blue and is more blousy and flowing.,mbeir_images/fashioniq_images/B00BSKNZSA.jpg,7:65302,16,197,899,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,gemini_embedding_2,0,0,0,0
5783,7:5784,composition_required,composition_required,multimodal_needed,Has longer sleeves and is less wordy and is white colored.,mbeir_images/fashioniq_images/B00CORRYVK.jpg,7:70889,3,11,2047,rzen_embed,gemini_embedding_2,voyage_multimodal_35,2,0,0,0
5785,7:5786,unresolved,unresolved,multimodal_needed,Is darker and has blue color to it.,mbeir_images/fashioniq_images/B005I4KNX2.jpg,7:71525,462,2586,4011,mmembed,gme_qwen2vl_retriever_2,lamra,0,0,0,0
5787,7:5788,composition_required,composition_required,multimodal_needed,Is purple with white designs and is purple with white text.,mbeir_images/fashioniq_images/B00GISBRL4.jpg,7:63812,4,31,16,qwen3vl8b_vllm,vlm2vec_v2,,5,0,0,0
5788,7:5789,unresolved,unresolved,multimodal_needed,The shirt is gray with a floral design and is lighter in color.,mbeir_images/fashioniq_images/B002Y6MLEQ.jpg,7:72635,61,132,117,lamra_qwen25vl,lamra_qwen25vl,gemini_embedding_2,0,0,0,0
5790,7:5791,composition_required,composition_required,multimodal_needed,Is plainer and darker colored and gray scoop neck with no zipper.,mbeir_images/fashioniq_images/B007GRPJ5Q.jpg,7:35729,1,16,272,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,,8,0,0,0
5791,7:5792,unresolved,unresolved,multimodal_needed,Has off-shoulder and color is black and is more revealing and is black.,mbeir_images/fashioniq_images/B00DNR2OCO.jpg,7:17894,34,776,127,vlm2vec_v2,mmembed,qwen3vl8b_vllm,0,0,0,0
5792,7:5793,unresolved,unresolved,multimodal_needed,I want something that I can relax in and fell comforty and white and blue plaid design.,mbeir_images/fashioniq_images/B003BVK410.jpg,7:71549,382,4164,474,lamra,gemini_embedding_2,mmembed,0,0,0,0
5794,7:5795,unresolved,unresolved,multimodal_needed,Is black wit blue writing and has a blue graphic on it.,mbeir_images/fashioniq_images/B00CTVFMME.jpg,7:50150,773,181,25038,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,0,0,0,0
5795,7:5796,unresolved,unresolved,multimodal_needed,Has longer sleeves and darker colored and is darker and more lacey.,mbeir_images/fashioniq_images/B00D02G23O.jpg,7:36822,24,62,1266,voyage_multimodal_35,mmembed,qwen3vl8b_vllm,0,0,0,0
5796,7:5797,composition_required,composition_required,multimodal_needed,Has a more modest neckline and is pink and is pink.,mbeir_images/fashioniq_images/B003EACZ9M.jpg,7:73042,1,41,147,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,voyage_multimodal_35,7,0,0,0
5797,7:5798,composition_required,composition_required,multimodal_needed,Is red with white lettering and has a red tone to it.,mbeir_images/fashioniq_images/B000VX6TAG.jpg,7:8217,9,82,1848,gme_qwen2vl_retriever_2,lamra_qwen25vl,qwen3vl8b_vllm,2,0,0,0
5800,7:5801,unresolved,unresolved,multimodal_needed,Is lighter and blue.,mbeir_images/fashioniq_images/B00BPEWGTS.jpg,7:37906,183,19549,29,gme_qwen2vl_retriever_2,lamra,qwen3vl2b_vllm,0,0,0,0
5801,7:5802,composition_required,composition_required,multimodal_needed,Short sleeves lighter pink and is lighter pink with shorter sleeves.,mbeir_images/fashioniq_images/B0081ZS0DU.jpg,7:22221,2,1195,16,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,gemini_embedding_2,4,0,0,0
5802,7:5803,composition_required,composition_required,multimodal_needed,Is darker and is darker colored with longer sleeves.,mbeir_images/fashioniq_images/B005NY5YMC.jpg,7:47788,1,835,17,qwen3vl2b_vllm,gme_qwen2vl_retriever_2,e5_omni,8,0,0,0
5803,7:5804,composition_required,composition_required,multimodal_needed,Has sleeves and has text on it and has text on it.,mbeir_images/fashioniq_images/B00BSKZEWK.jpg,7:7298,5,171,3692,lamra,lamra,mmembed,2,0,0,0
5804,7:5805,unresolved,unresolved,multimodal_needed,Is more blue and billowy and is lighter and has shorter sleeves.,mbeir_images/fashioniq_images/B00BIPLT6K.jpg,7:34954,31,79,3751,rzen_embed,voyage_multimodal_35,vlm2vec_v2,0,0,0,0
5805,7:5806,composition_required,composition_required,multimodal_needed,Is a dress and is orange with dark accents.,mbeir_images/fashioniq_images/B00B67AV6O.jpg,7:31080,4,66,128,lamra_qwen25vl,qwen3vl8b_vllm,mmembed,4,0,0,0
5806,7:5807,unresolved,unresolved,multimodal_needed,Is striped and sweetheart.,mbeir_images/fashioniq_images/B00B8QSUCA.jpg,7:34601,120,68,3432,lamra,qwen3vl2b_vllm,voyage_multimodal_35,0,0,0,0
5807,7:5808,unresolved,unresolved,multimodal_needed,Is blue and more fitted and is a dark blue tank style.,mbeir_images/fashioniq_images/B00BBW68OS.jpg,7:12510,39,58,9173,lamra_qwen25vl,qwen3vl2b_vllm,e5_omni,0,0,0,0
5808,7:5809,unresolved,unresolved,multimodal_needed,Is a long sleeved and solid black long sleeved shirt.,mbeir_images/fashioniq_images/B003RW60ES.jpg,7:51924,143,744,1970,gemini_embedding_2,lamra_qwen25vl,gemini_embedding_2,0,0,0,0
5809,7:5810,composition_required,composition_required,multimodal_needed,Is lighter and has shorter sleeves and it has no sleeve and less tight.,mbeir_images/fashioniq_images/B00BNMTGEA.jpg,7:11089,8,2030,1058,mmembed,gme_qwen2vl_retriever_2,gemini_embedding_2,1,0,0,0
5810,7:5811,composition_required,composition_required,multimodal_needed,Is lighter and has longer sleeves and has long sleeves with floral patterns.,mbeir_images/fashioniq_images/B006J4H356.jpg,7:37271,1,26,2576,gme_qwen2vl_retriever_2,voyage_multimodal_35,gemini_embedding_2,7,0,0,0
5811,7:5812,unresolved,unresolved,multimodal_needed,Is lighter and has longer sleeves and has shorter sleeves and buttons.,mbeir_images/fashioniq_images/B00CDAZWV2.jpg,7:50115,1201,1760,2218,lamra_qwen25vl,lamra_qwen25vl,voyage_multimodal_35,0,0,0,0
