query_idx,query_id,aggregate_label,aggregate_detail_label,legacy_category,query_text,query_image_ref,primary_pos_cand_id,rank_multimodal,rank_text_only,rank_image_only,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal
2233,8:2234,unresolved,unresolved,multimodal_needed,Dog is sitting instead of standing posture and man behind scene is missing.,mbeir_images/cirr_images/dev/dev-144-0-img1.jpg,8:166,50,92,50,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,gemini_embedding_2,0,0,0,0
2235,8:2236,unresolved,unresolved,multimodal_needed,Make only pudding on pudding plate rather showing varities of dishes in plate.,mbeir_images/cirr_images/dev/dev-19-3-img1.jpg,8:13238,78,160,24,e5_omni,lamra,lamra_qwen25vl,0,0,0,0
2236,8:2237,unresolved,unresolved,multimodal_needed,Target varities of continental dishes rather showing puddings for scene.,mbeir_images/cirr_images/dev/dev-513-3-img0.jpg,8:3189,45,20,347,mmembed,mmembed,mmembed,0,0,0,0
2249,8:2250,unresolved,unresolved,multimodal_needed,Brown dog plays in the dirt.,mbeir_images/cirr_images/dev/dev-276-0-img0.jpg,8:8622,46,56,1595,e5_omni,gemini_embedding_2,gemini_embedding_2,0,0,0,0
2252,8:2253,unresolved,unresolved,multimodal_needed,Shows a similarly sized dog with brown fur standing alone in a grassy area.,mbeir_images/cirr_images/dev/dev-786-2-img1.jpg,8:6052,488,319,270,gme_qwen2vl_retriever_2,,gemini_embedding_2,0,0,0,0
2258,8:2259,composition_required,composition_required,multimodal_needed,Not baked yet.,mbeir_images/cirr_images/dev/dev-19-2-img1.jpg,8:13238,9,34,124,lamra_qwen25vl,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,1,0,0,0
2261,8:2262,unresolved,unresolved,multimodal_needed,More colorful photo and smaller animal.,mbeir_images/cirr_images/dev/dev-609-3-img0.jpg,8:3347,320,1747,558,qwen3vl8b_vllm,vlm2vec_v2,lamra_qwen25vl,0,0,0,0
2262,8:2263,unresolved,unresolved,multimodal_needed,Bigger dog and has added descriptive texts.,mbeir_images/cirr_images/dev/dev-201-2-img1.jpg,8:3863,80,24,500,lamra,lamra,lamra,0,0,0,0
2269,8:2270,composition_required,composition_required,multimodal_needed,Shows a white dog of the same breed sitting on a wooden deck.,mbeir_images/cirr_images/dev/dev-297-2-img0.jpg,8:6901,1,20,53,gme_qwen2vl_retriever_2,e5_omni,qwen3vl8b_vllm,11,0,0,0
2270,8:2271,unresolved,unresolved,multimodal_needed,Paint the body of the animal red.,mbeir_images/cirr_images/dev/dev-228-1-img1.jpg,8:16823,168,47,1126,e5_omni,e5_omni,mmembed,0,0,0,0
2276,8:2277,unresolved,unresolved,multimodal_needed,Make cover picture of dog image with golden frame rather making with realistic image.,mbeir_images/cirr_images/dev/dev-461-1-img1.jpg,8:15292,11,14,422,qwen3vl2b_vllm,lamra,qwen3vl8b_vllm,0,0,0,0
2278,8:2279,composition_required,composition_required,multimodal_needed,Target on one dog resting in ground facing camera rather showing cover picture.,mbeir_images/cirr_images/dev/dev-193-3-img1.jpg,8:10520,4,324,11,gme_qwen2vl_retriever_2,vlm2vec_v2,voyage_multimodal_35,6,0,0,0
2290,8:2291,composition_required,composition_required,multimodal_needed,Show crab in sea region instead of bringing it on serving plates.,mbeir_images/cirr_images/dev/dev-661-0-img0.jpg,8:11441,7,36,53,rzen_embed,rzen_embed,rzen_embed,1,0,0,0
2291,8:2292,unresolved,unresolved,multimodal_needed,"Two stingrays in the water instead of one - on a white background, top view.",mbeir_images/cirr_images/dev/dev-276-3-img1.jpg,8:8195,13,14,14,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,0,0,0,0
2295,8:2296,unresolved,unresolved,multimodal_needed,Cut crab into pieces serving on plate rather making with raw.,mbeir_images/cirr_images/dev/dev-195-1-img0.jpg,8:7613,35,18,155,lamra,e5_omni,qwen3vl8b_vllm,0,0,0,0
2315,8:2316,unresolved,unresolved,multimodal_needed,Healthier and full pizza.,mbeir_images/cirr_images/dev/dev-23-0-img0.jpg,8:511,44,49,104,lamra_qwen25vl,mmembed,e5_omni,0,0,0,0
2320,8:2321,composition_required,composition_required,multimodal_needed,Show the white cheese on the pizza.,mbeir_images/cirr_images/dev/dev-23-0-img0.jpg,8:5654,4,14,27,gemini_embedding_2,lamra,gemini_embedding_2,1,0,0,0
2331,8:2332,unresolved,unresolved,multimodal_needed,Show white vases.,mbeir_images/cirr_images/dev/dev-277-1-img0.jpg,8:14508,13,959,15,e5_omni,gme_qwen2vl_retriever_2,vlm2vec_v2,0,0,0,0
2338,8:2339,unresolved,unresolved,multimodal_needed,Different color and bigger.,mbeir_images/cirr_images/dev/dev-67-1-img1.jpg,8:18276,33,413,74,lamra_qwen25vl,gme_qwen2vl_retriever_2,gemini_embedding_2,0,0,0,0
2340,8:2341,composition_required,composition_required,multimodal_needed,Place a table and chair in front of the window.,mbeir_images/cirr_images/dev/dev-116-0-img0.jpg,8:13807,5,17,20,gme_qwen2vl_retriever_2,lamra_qwen25vl,gemini_embedding_2,5,0,0,0
2343,8:2344,unresolved,unresolved,multimodal_needed,Target on duck in pond instead of grab for the scene.,mbeir_images/cirr_images/dev/dev-549-1-img0.jpg,8:1632,40,21,1054,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,e5_omni,0,0,0,0
2348,8:2349,unresolved,unresolved,multimodal_needed,Different perspective.,mbeir_images/cirr_images/dev/dev-232-2-img0.jpg,8:5483,17,154,20,e5_omni,lamra_qwen25vl,qwen3vl8b_vllm,0,0,0,0
2350,8:2351,unresolved,unresolved,multimodal_needed,Focus in on the crab and its claws.,mbeir_images/cirr_images/dev/dev-195-3-img1.jpg,8:10151,17,12,36,qwen3vl8b_vllm,qwen3vl2b_vllm,,0,0,0,0
2352,8:2353,unresolved,unresolved,multimodal_needed,Target on farm with slope roof rather showing railway tracks.,mbeir_images/cirr_images/dev/dev-847-2-img0.jpg,8:2530,143,146,2270,lamra_qwen25vl,rzen_embed,,0,0,0,0
2354,8:2355,unresolved,unresolved,multimodal_needed,Show high terrace above train rather making with railway station.,mbeir_images/cirr_images/dev/dev-425-2-img0.jpg,8:18916,20,23,32,voyage_multimodal_35,voyage_multimodal_35,rzen_embed,0,0,0,0
2359,8:2360,composition_required,composition_required,multimodal_needed,Change the angle of the sled and remove most of the trees in the background.,mbeir_images/cirr_images/dev/dev-196-0-img0.jpg,8:903,4,21,12,lamra,lamra_qwen25vl,qwen3vl8b_vllm,1,0,0,0
2361,8:2362,composition_required,composition_required,multimodal_needed,Make room corner view with closed wardrobes and shelves in white furnished.,mbeir_images/cirr_images/dev/dev-388-1-img0.jpg,8:4379,6,17,59,vlm2vec_v2,vlm2vec_v2,mmembed,2,0,0,0
2364,8:2365,unresolved,unresolved,multimodal_needed,Shows a whole dog team of similar dogs with mostly white fur running while pulling a person on a sled.,mbeir_images/cirr_images/dev/dev-1001-3-img0.jpg,8:9234,14,11,72,lamra,e5_omni,,0,0,0,0
2383,8:2384,unresolved,unresolved,multimodal_needed,Target on tablets with holder rather making with tissue paper bulk.,mbeir_images/cirr_images/dev/dev-63-0-img0.jpg,8:18102,16,36,1682,mmembed,voyage_multimodal_35,mmembed,0,0,0,0
2408,8:2409,unresolved,unresolved,multimodal_needed,There was an orthodox church with countryard nor with gothic style.,mbeir_images/cirr_images/dev/dev-199-0-img0.jpg,8:10156,58,59,46,gemini_embedding_2,rzen_embed,gemini_embedding_2,0,0,0,0
2425,8:2426,composition_required,composition_required,multimodal_needed,The dog is on a rock outside.,mbeir_images/cirr_images/dev/dev-201-2-img1.jpg,8:14089,1,23,12,mmembed,lamra,,12,0,0,0
2427,8:2428,composition_required,composition_required,multimodal_needed,Add a man with a blue blazer.,mbeir_images/cirr_images/dev/dev-201-2-img0.jpg,8:8181,7,257,27,qwen3vl2b_vllm,gemini_embedding_2,gme_qwen2vl_retriever_2,5,0,0,0
2432,8:2433,composition_required,composition_required,multimodal_needed,Open up the laptop.,mbeir_images/cirr_images/dev/dev-233-1-img0.jpg,8:6029,7,17,21,voyage_multimodal_35,voyage_multimodal_35,,1,0,0,0
2436,8:2437,unresolved,unresolved,multimodal_needed,Make with stationery pouch and not with mobile pouch.,mbeir_images/cirr_images/dev/dev-233-1-img0.jpg,8:19209,13,18,78,e5_omni,rzen_embed,e5_omni,0,0,0,0
2437,8:2438,composition_required,composition_required,multimodal_needed,Target on file case cover instead of showing mobile case cover.,mbeir_images/cirr_images/dev/dev-233-1-img0.jpg,8:13996,4,14,60,vlm2vec_v2,lamra_qwen25vl,vlm2vec_v2,2,0,0,0
2443,8:2444,unresolved,unresolved,multimodal_needed,Orthodox church with country yard instead of Gothic style.,mbeir_images/cirr_images/dev/dev-281-1-img0.jpg,8:6908,243,120,424,rzen_embed,voyage_multimodal_35,,0,0,0,0
2447,8:2448,unresolved,unresolved,multimodal_needed,Target on multicolored files instead of stationery pouch in scene.,mbeir_images/cirr_images/dev/dev-864-0-img0.jpg,8:10724,45,40,128,qwen3vl8b_vllm,gemini_embedding_2,qwen3vl2b_vllm,0,0,0,0
2450,8:2451,unresolved,unresolved,multimodal_needed,The Gothic style instead church with country yard it became.,mbeir_images/cirr_images/dev/dev-949-1-img0.jpg,8:5953,201,170,1172,mmembed,mmembed,lamra_qwen25vl,0,0,0,0
2451,8:2452,unresolved,unresolved,multimodal_needed,Gothic style giving more sunshine brightness into effect.,mbeir_images/cirr_images/dev/dev-672-0-img0.jpg,8:6921,171,58,279,qwen3vl2b_vllm,lamra,qwen3vl2b_vllm,0,0,0,0
2454,8:2455,composition_required,composition_required,multimodal_needed,"Remove all but two dogs, change the angle they are running and remove the blue sky.",mbeir_images/cirr_images/dev/dev-164-0-img0.jpg,8:3788,8,485,43,rzen_embed,vlm2vec_v2,gemini_embedding_2,2,0,0,0
2458,8:2459,composition_required,composition_required,multimodal_needed,Target multi colour files contains beautiful images and captions with plain white background.,mbeir_images/cirr_images/dev/dev-233-1-img1.jpg,8:10724,6,24,850,qwen3vl2b_vllm,lamra_qwen25vl,mmembed,1,0,0,0
2462,8:2463,unresolved,unresolved,multimodal_needed,Make close camera angle on dog chased by man with clear snow background.,mbeir_images/cirr_images/dev/dev-800-2-img1.jpg,8:5899,59,67,89,gemini_embedding_2,rzen_embed,rzen_embed,0,0,0,0
2464,8:2465,unresolved,unresolved,multimodal_needed,Narrow coverage of dogs with man in snow region than close up coverage.,mbeir_images/cirr_images/dev/dev-20-1-img1.jpg,8:6212,74,80,97,e5_omni,vlm2vec_v2,lamra,0,0,0,0
2470,8:2471,unresolved,unresolved,multimodal_needed,Shows morevies of the rooftops of buildings that are barnlike and another that is more traditionally trianglular.,mbeir_images/cirr_images/dev/dev-281-1-img0.jpg,8:14958,21,15,24,mmembed,gemini_embedding_2,lamra_qwen25vl,0,0,0,0
2495,8:2496,composition_required,composition_required,multimodal_needed,Place trees and blue sky behind the animal on flat land.,mbeir_images/cirr_images/dev/dev-3-3-img1.jpg,8:8551,5,129,15,vlm2vec_v2,lamra_qwen25vl,vlm2vec_v2,2,0,0,0
2496,8:2497,composition_required,composition_required,multimodal_needed,Show animal looking straight forward on the field.,mbeir_images/cirr_images/dev/dev-234-3-img1.jpg,8:7935,2,72,47,qwen3vl8b_vllm,e5_omni,qwen3vl8b_vllm,6,0,0,0
2499,8:2500,unresolved,unresolved,multimodal_needed,Make close coverage of dog with stretched front legs rather sitting pose.,mbeir_images/cirr_images/dev/dev-287-3-img1.jpg,8:10562,125,367,274,lamra_qwen25vl,gme_qwen2vl_retriever_2,mmembed,0,0,0,0
2500,8:2501,unresolved,unresolved,multimodal_needed,Place trees and blue sky above the animals.,mbeir_images/cirr_images/dev/dev-609-2-img1.jpg,8:14136,48,81,138,e5_omni,e5_omni,lamra,0,0,0,0
2501,8:2502,unresolved,unresolved,multimodal_needed,Show an animal on the ground to the left.,mbeir_images/cirr_images/dev/dev-551-0-img0.jpg,8:10594,18,24,62,lamra_qwen25vl,gme_qwen2vl_retriever_2,lamra_qwen25vl,0,0,0,0
2508,8:2509,unresolved,unresolved,multimodal_needed,Remove all but one dispenser and change the angle and design of the dispenser.,mbeir_images/cirr_images/dev/dev-282-0-img1.jpg,8:19523,45,17,76,gme_qwen2vl_retriever_2,lamra_qwen25vl,lamra,0,0,0,0
2510,8:2511,composition_required,composition_required,multimodal_needed,Dog sticks its tongue out.,mbeir_images/cirr_images/dev/dev-202-1-img0.jpg,8:10562,7,107,65,mmembed,gemini_embedding_2,mmembed,1,0,0,0
2513,8:2514,composition_required,composition_required,multimodal_needed,Brown animal looks straight forward.,mbeir_images/cirr_images/dev/dev-234-1-img1.jpg,8:7935,4,210,84,lamra,e5_omni,qwen3vl8b_vllm,3,0,0,0
2525,8:2526,unresolved,unresolved,multimodal_needed,Make with ceramic finishing rather showing silver material.,mbeir_images/cirr_images/dev/dev-282-3-img0.jpg,8:19523,29,199,62,lamra,lamra_qwen25vl,lamra_qwen25vl,0,0,0,0
2528,8:2529,unresolved,unresolved,multimodal_needed,Target on tigers roaming in ground dense forest rather showing in garden outlet.,mbeir_images/cirr_images/dev/dev-355-2-img0.jpg,8:20478,45,22,186,qwen3vl2b_vllm,qwen3vl2b_vllm,lamra,0,0,0,0
2533,8:2534,composition_required,composition_required,multimodal_needed,Make with two consecutive filters rather showing three.,mbeir_images/cirr_images/dev/dev-282-1-img0.jpg,8:17583,3,69,11,lamra,mmembed,mmembed,7,0,0,0
2535,8:2536,composition_required,composition_required,multimodal_needed,Target on lipstick rather showing stainless filters into scene.,mbeir_images/cirr_images/dev/dev-282-2-img0.jpg,8:9969,6,11,516,lamra,qwen3vl8b_vllm,mmembed,2,0,0,0
2555,8:2556,unresolved,unresolved,multimodal_needed,Show church with many arches.,mbeir_images/cirr_images/dev/dev-85-2-img0.jpg,8:13098,16,12,866,qwen3vl8b_vllm,gemini_embedding_2,vlm2vec_v2,0,0,0,0
2571,8:2572,unresolved,unresolved,multimodal_needed,Reposition camera to show rolling clouds and peak mountains into scene.,mbeir_images/cirr_images/dev/dev-28-2-img0.jpg,8:13098,15,51,26,lamra_qwen25vl,lamra_qwen25vl,gme_qwen2vl_retriever_2,0,0,0,0
2575,8:2576,composition_required,composition_required,multimodal_needed,Target on one big dog resting on ground with its baby rather making entire contents with puppies.,mbeir_images/cirr_images/dev/dev-202-3-img1.jpg,8:2511,8,12,176,gemini_embedding_2,gme_qwen2vl_retriever_2,gemini_embedding_2,2,0,0,0
2589,8:2590,composition_required,composition_required,multimodal_needed,Animals pile onto each other on the road.,mbeir_images/cirr_images/dev/dev-356-1-img0.jpg,8:10846,5,49,147,rzen_embed,rzen_embed,gemini_embedding_2,1,0,0,0
2597,8:2598,unresolved,unresolved,multimodal_needed,Target on one more tufted animal resting on rock surface rather making with two.,mbeir_images/cirr_images/dev/dev-203-1-img0.jpg,8:6327,49,46,180,lamra_qwen25vl,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,0,0,0,0
2602,8:2603,unresolved,unresolved,multimodal_needed,Brown dog turns its head slightly to the left.,mbeir_images/cirr_images/dev/dev-280-1-img1.jpg,8:11608,13,24,26,gemini_embedding_2,e5_omni,,0,0,0,0
2604,8:2605,unresolved,unresolved,multimodal_needed,Focus on the upper body and face of the brown dog.,mbeir_images/cirr_images/dev/dev-238-0-img0.jpg,8:4615,103,67,322,qwen3vl8b_vllm,qwen3vl8b_vllm,e5_omni,0,0,0,0
2605,8:2606,composition_required,composition_required,multimodal_needed,Show the animal grazing  on the grass in sunlight.,mbeir_images/cirr_images/dev/dev-203-1-img0.jpg,8:5574,1,12,24,vlm2vec_v2,rzen_embed,,8,0,0,0
2606,8:2607,unresolved,unresolved,multimodal_needed,Show a hint of blue sky to the left.,mbeir_images/cirr_images/dev/dev-203-1-img1.jpg,8:11140,14,3995,13,lamra_qwen25vl,rzen_embed,lamra_qwen25vl,0,0,0,0
2607,8:2608,unresolved,unresolved,multimodal_needed,Gray animal hangs out in the shade.,mbeir_images/cirr_images/dev/dev-158-2-img1.jpg,8:15724,85,124,327,qwen3vl8b_vllm,rzen_embed,,0,0,0,0
2631,8:2632,unresolved,unresolved,multimodal_needed,Dog looks to the right.,mbeir_images/cirr_images/dev/dev-238-1-img0.jpg,8:10584,11,20,37,qwen3vl2b_vllm,mmembed,qwen3vl2b_vllm,0,0,0,0
2632,8:2633,unresolved,unresolved,multimodal_needed,Replace entire content with hippopotamus and its baby in dry forest area.,mbeir_images/cirr_images/dev/dev-203-1-img1.jpg,8:862,18,20,74,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,0,0,0,0
2640,8:2641,unresolved,unresolved,multimodal_needed,Replace entire content with hyppopotomus in zoo rather in garden region.,mbeir_images/cirr_images/dev/dev-355-2-img0.jpg,8:15724,317,150,934,gme_qwen2vl_retriever_2,mmembed,gemini_embedding_2,0,0,0,0
2661,8:2662,composition_required,composition_required,multimodal_needed,Person stands in front of the dog.,mbeir_images/cirr_images/dev/dev-238-3-img0.jpg,8:8926,2,125,24,lamra_qwen25vl,vlm2vec_v2,qwen3vl2b_vllm,8,0,0,0
2665,8:2666,unresolved,unresolved,multimodal_needed,Shows just the bottom of an assembled saxophone with gold colored finish.,mbeir_images/cirr_images/dev/dev-790-3-img1.jpg,8:773,17,24,47,mmembed,vlm2vec_v2,,0,0,0,0
2677,8:2678,unresolved,unresolved,multimodal_needed,Remove all dogs but two and make them bigger.,mbeir_images/cirr_images/dev/dev-202-3-img1.jpg,8:5028,12,215,99,e5_omni,qwen3vl2b_vllm,e5_omni,0,0,0,0
2686,8:2687,composition_required,composition_required,multimodal_needed,Make the wind instrument in gold and silver.,mbeir_images/cirr_images/dev/dev-204-3-img0.jpg,8:4050,6,26,12,e5_omni,lamra,mmembed,1,0,0,0
2698,8:2699,composition_required,composition_required,multimodal_needed,Make with different sizes drums rather showing foldable bags.,mbeir_images/cirr_images/dev/dev-738-1-img1.jpg,8:2960,4,13,1045,lamra,lamra,vlm2vec_v2,2,0,0,0
2710,8:2711,unresolved,unresolved,multimodal_needed,Show three girls in bikinis in the water.,mbeir_images/cirr_images/dev/dev-324-2-img1.jpg,8:10487,16,15,36,vlm2vec_v2,rzen_embed,gemini_embedding_2,0,0,0,0
2722,8:2723,composition_required,composition_required,multimodal_needed,Fill the glass with dessert and put a spoon next to it.,mbeir_images/cirr_images/dev/dev-240-1-img1.jpg,8:13019,6,11,38,vlm2vec_v2,lamra,,3,0,0,0
2736,8:2737,composition_required,composition_required,multimodal_needed,"Add a bird, change the colors and have them sitting on a branch.",mbeir_images/cirr_images/dev/dev-208-1-img0.jpg,8:3176,3,13,16,lamra,gme_qwen2vl_retriever_2,voyage_multimodal_35,7,0,0,0
2747,8:2748,composition_required,composition_required,multimodal_needed,One bird sits in front of another one standing.,mbeir_images/cirr_images/dev/dev-774-3-img1.jpg,8:12327,2,39,1097,lamra,lamra,gemini_embedding_2,3,0,0,0
2750,8:2751,unresolved,unresolved,multimodal_needed,Horse drawn carriage is in front of the trees.,mbeir_images/cirr_images/dev/dev-865-2-img1.jpg,8:2684,20,14,51,mmembed,e5_omni,mmembed,0,0,0,0
2751,8:2752,unresolved,unresolved,multimodal_needed,One animal rests its head on the body of another.,mbeir_images/cirr_images/dev/dev-701-1-img1.jpg,8:8336,93,198,489,e5_omni,e5_omni,e5_omni,0,0,0,0
2757,8:2758,composition_required,composition_required,multimodal_needed,Show an empty cart.,mbeir_images/cirr_images/dev/dev-209-1-img0.jpg,8:20715,2,13,2809,mmembed,gemini_embedding_2,e5_omni,2,0,0,0
2761,8:2762,composition_required,composition_required,multimodal_needed,Shows a white horse hooked to a wagon in a similar area.,mbeir_images/cirr_images/dev/dev-209-1-img0.jpg,8:2684,4,12,1295,e5_omni,e5_omni,mmembed,2,0,0,0
2766,8:2767,unresolved,unresolved,multimodal_needed,Show single bird eating with foot.,mbeir_images/cirr_images/dev/dev-330-3-img0.jpg,8:4005,25,34,273,e5_omni,e5_omni,e5_omni,0,0,0,0
2778,8:2779,composition_required,composition_required,multimodal_needed,"Change to more warmer color in general, make the animal a dog.",mbeir_images/cirr_images/dev/dev-286-2-img0.jpg,8:458,2,27,24,e5_omni,rzen_embed,lamra_qwen25vl,11,0,0,0
2779,8:2780,unresolved,unresolved,multimodal_needed,Make it raises its head.,mbeir_images/cirr_images/dev/dev-286-2-img0.jpg,8:18674,27,3614,67,voyage_multimodal_35,gemini_embedding_2,vlm2vec_v2,0,0,0,0
2781,8:2782,composition_required,composition_required,multimodal_needed,A bigger pig shot by the same angle but in a different background.,mbeir_images/cirr_images/dev/dev-551-2-img1.jpg,8:3497,9,18,23,e5_omni,e5_omni,e5_omni,1,0,0,0
2783,8:2784,composition_required,composition_required,multimodal_needed,Rejuvenate the dog and let him run towards the camera.,mbeir_images/cirr_images/dev/dev-295-0-img0.jpg,8:2261,1,73,25,qwen3vl8b_vllm,rzen_embed,,7,0,0,0
2785,8:2786,composition_required,composition_required,multimodal_needed,Make it stand on grass and looking at the camera.,mbeir_images/cirr_images/dev/dev-274-3-img0.jpg,8:21092,1,26,20,qwen3vl8b_vllm,lamra,,8,0,0,0
2786,8:2787,unresolved,unresolved,multimodal_needed,There are fewer animals and what is being hunted is a wild boar.,mbeir_images/cirr_images/dev/dev-505-0-img1.jpg,8:513,54,19,333,rzen_embed,lamra,gemini_embedding_2,0,0,0,0
2791,8:2792,unresolved,unresolved,multimodal_needed,"Same environment, some animals but show some rocks along with them.",mbeir_images/cirr_images/dev/dev-505-2-img0.jpg,8:3285,144,59,588,mmembed,lamra_qwen25vl,mmembed,0,0,0,0
2795,8:2796,unresolved,unresolved,multimodal_needed,Colors of the plants more uniform and constructions in the background.,mbeir_images/cirr_images/dev/dev-177-2-img0.jpg,8:3970,18,316,65,gemini_embedding_2,mmembed,qwen3vl8b_vllm,0,0,0,0
2798,8:2799,unresolved,unresolved,multimodal_needed,"Switch to a white design, but similar layout.",mbeir_images/cirr_images/dev/dev-911-3-img1.jpg,8:6663,342,384,663,rzen_embed,voyage_multimodal_35,rzen_embed,0,0,0,0
2799,8:2800,unresolved,unresolved,multimodal_needed,"Change the decoration to modern style with black design, add some people.",mbeir_images/cirr_images/dev/dev-388-3-img1.jpg,8:19294,56,155,2265,vlm2vec_v2,e5_omni,voyage_multimodal_35,0,0,0,0
2800,8:2801,unresolved,unresolved,multimodal_needed,Remove the people and switch to a patterened floor.,mbeir_images/cirr_images/dev/dev-333-0-img0.jpg,8:6663,52,22,1473,rzen_embed,rzen_embed,,0,0,0,0
2814,8:2815,unresolved,unresolved,multimodal_needed,Remove the snow in the picture.,mbeir_images/cirr_images/dev/dev-354-2-img0.jpg,8:15541,300,1070,676,mmembed,,gemini_embedding_2,0,0,0,0
2820,8:2821,composition_required,composition_required,multimodal_needed,Pig darker and seen from below.,mbeir_images/cirr_images/dev/dev-286-3-img0.jpg,8:3497,6,25,12,e5_omni,e5_omni,e5_omni,1,0,0,0
2828,8:2829,composition_required,composition_required,multimodal_needed,A wild pig facing another direction and three small babies under it.,mbeir_images/cirr_images/dev/dev-286-3-img1.jpg,8:15724,5,15,43,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,gemini_embedding_2,3,0,0,0
2835,8:2836,unresolved,unresolved,multimodal_needed,"Remove the snow, change the color of the wolf and have it facing left and looking at the camera.",mbeir_images/cirr_images/dev/dev-726-3-img1.jpg,8:3248,46,93,246,rzen_embed,rzen_embed,vlm2vec_v2,0,0,0,0
2839,8:2840,composition_required,composition_required,multimodal_needed,The same Huskie down walking to another direction in a lake background.,mbeir_images/cirr_images/dev/dev-287-0-img0.jpg,8:5530,3,11,12,lamra,e5_omni,gemini_embedding_2,7,0,0,0
2841,8:2842,unresolved,unresolved,multimodal_needed,A group of Huskie dogs playing together on the snow.,mbeir_images/cirr_images/dev/dev-559-0-img0.jpg,8:19099,15,13,2786,mmembed,voyage_multimodal_35,,0,0,0,0
2859,8:2860,composition_required,composition_required,multimodal_needed,Shows a smaller similar dog sitting at the edge of a garden or yard.,mbeir_images/cirr_images/dev/dev-151-1-img1.jpg,8:16545,5,41,131,qwen3vl8b_vllm,e5_omni,voyage_multimodal_35,4,0,0,0
2860,8:2861,composition_required,composition_required,multimodal_needed,Add a puppy and have them laying in green grass with the adult facing the camera and the puppy looking at the adult.,mbeir_images/cirr_images/dev/dev-210-0-img0.jpg,8:11118,1,11,42,e5_omni,e5_omni,gemini_embedding_2,10,0,0,0
2861,8:2862,composition_required,composition_required,multimodal_needed,"Remove the puppy, change the type of dog and have it laying in the snow.",mbeir_images/cirr_images/dev/dev-982-1-img1.jpg,8:13059,3,18,356,gme_qwen2vl_retriever_2,e5_omni,gemini_embedding_2,6,0,0,0
2865,8:2866,composition_required,composition_required,multimodal_needed,"Make the dog lie down,  make the fur longer and add a baby puppy next to it. Remove rock from bakground.",mbeir_images/cirr_images/dev/dev-287-3-img1.jpg,8:11118,7,11,78,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,4,0,0,0
2871,8:2872,unresolved,unresolved,multimodal_needed,"Smaller and darker dog, zoom in on the dog.",mbeir_images/cirr_images/dev/dev-288-1-img1.jpg,8:9074,126,11,297,qwen3vl2b_vllm,gemini_embedding_2,qwen3vl2b_vllm,0,0,0,0
2874,8:2875,composition_required,composition_required,multimodal_needed,Shows a dog of the same breed and fur color walking through a grassy area.,mbeir_images/cirr_images/dev/dev-615-1-img0.jpg,8:5496,10,104,65,lamra_qwen25vl,gemini_embedding_2,voyage_multimodal_35,1,0,0,0
2876,8:2877,composition_required,composition_required,multimodal_needed,Put a lime green collar on the dog looking to the right.,mbeir_images/cirr_images/dev/dev-288-2-img1.jpg,8:10427,3,13,32,gemini_embedding_2,gemini_embedding_2,rzen_embed,3,0,0,0
2877,8:2878,composition_required,composition_required,multimodal_needed,Show the dog looking straight ahead on the grass.,mbeir_images/cirr_images/dev/dev-615-1-img1.jpg,8:18463,4,28,21,qwen3vl8b_vllm,voyage_multimodal_35,e5_omni,6,0,0,0
2879,8:2880,composition_required,composition_required,multimodal_needed,There is one less dog and he has a raised paw.,mbeir_images/cirr_images/dev/dev-288-2-img0.jpg,8:5496,3,36,69,rzen_embed,rzen_embed,,4,0,0,0
2880,8:2881,unresolved,unresolved,multimodal_needed,"There is one less dog, he is smaller and wears a collar.",mbeir_images/cirr_images/dev/dev-288-2-img0.jpg,8:11695,11,336,38,qwen3vl2b_vllm,voyage_multimodal_35,,0,0,0,0
2881,8:2882,composition_required,composition_required,multimodal_needed,Put a green collar on the brown dog.,mbeir_images/cirr_images/dev/dev-288-2-img0.jpg,8:10427,2,15,29,qwen3vl8b_vllm,rzen_embed,qwen3vl2b_vllm,5,0,0,0
2897,8:2898,unresolved,unresolved,multimodal_needed,Two of the seals are missing and the background water is blurred.,mbeir_images/cirr_images/dev/dev-799-2-img1.jpg,8:2496,13,101,14,mmembed,gemini_embedding_2,mmembed,0,0,0,0
2911,8:2912,unresolved,unresolved,multimodal_needed,Three less dogs and one in black and white.,mbeir_images/cirr_images/dev/dev-293-3-img0.jpg,8:12602,24,143,131,qwen3vl2b_vllm,vlm2vec_v2,qwen3vl8b_vllm,0,0,0,0
2912,8:2913,composition_required,composition_required,multimodal_needed,Show a single dog.,mbeir_images/cirr_images/dev/dev-293-3-img0.jpg,8:16254,4,60,62,voyage_multimodal_35,,qwen3vl2b_vllm,6,0,0,0
2913,8:2914,composition_required,composition_required,multimodal_needed,Shows a single dog sitting face-on looking up.,mbeir_images/cirr_images/dev/dev-293-3-img1.jpg,8:4501,1,118,15,lamra_qwen25vl,lamra_qwen25vl,rzen_embed,8,0,0,0
